Region Name,ITL,ITL code,year,value,LAD23CD,LAD23NM,ITL321CD,ITL321NM
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2005,74.7,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2006,76.7,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2007,80.6,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2008,84.1,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2009,86.1,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2010,86.6,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2011,86.8,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2012,88.5,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2013,90.1,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2014,90.3,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2015,92.5,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2016,93.9,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2017,95.8,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2018,97.8,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2019,100.0,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2020,108.7,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2021,105.9,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Armagh City, Banbridge and Craigavon",ITL3,TLN07,2022,111.5,N09000002,"Armagh City, Banbridge and Craigavon",TLN07,"Armagh City, Banbridge and Craigavon"
"Newry, Mourne and Down",ITL3,TLN08,1999,60.7,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2000,62.0,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2001,63.9,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2002,66.1,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2003,69.1,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2004,70.8,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2005,72.2,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2006,74.8,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2007,78.9,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2008,82.6,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2009,84.9,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2010,84.8,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2011,85.7,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2012,87.3,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2013,88.4,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2014,89.0,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2015,91.4,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2016,93.8,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2017,95.3,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2018,97.8,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2019,100.0,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2020,106.8,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2021,105.9,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
"Newry, Mourne and Down",ITL3,TLN08,2022,111.5,N09000010,"Newry, Mourne and Down",TLN08,"Newry, Mourne and Down"
Ards and North Down,ITL3,TLN09,1999,63.3,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2000,64.5,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2001,65.7,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2002,67.7,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2003,70.4,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2004,71.8,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2005,73.7,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2006,75.7,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2007,79.7,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2008,83.6,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2009,84.2,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2010,83.9,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2011,85.0,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2012,87.5,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2013,88.6,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2014,90.1,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2015,91.9,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2016,93.4,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2017,95.3,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2018,97.8,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2019,100.0,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2020,106.8,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2021,106.0,N09000011,Ards and North Down,TLN09,Ards and North Down
Ards and North Down,ITL3,TLN09,2022,110.7,N09000011,Ards and North Down,TLN09,Ards and North Down
Derry City and Strabane,ITL3,TLN0A,1999,70.0,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2000,69.9,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2001,70.7,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2002,72.7,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2003,75.1,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2004,77.6,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2005,79.0,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2006,82.5,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2007,83.8,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2008,86.6,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2009,89.6,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2010,88.9,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2011,90.7,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2012,91.6,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2013,93.5,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2014,93.7,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2015,93.5,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2016,95.5,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2017,96.5,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2018,97.8,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2019,100.0,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2020,109.4,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2021,107.3,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Derry City and Strabane,ITL3,TLN0A,2022,111.2,N09000005,Derry City and Strabane,TLN0A,Derry City and Strabane
Mid Ulster,ITL3,TLN0B,1999,64.9,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2000,65.4,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2001,66.5,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2002,68.4,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2003,70.9,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2004,72.0,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2005,73.4,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2006,74.5,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2007,79.0,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2008,83.0,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2009,84.1,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2010,84.8,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2011,84.5,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2012,86.0,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2013,88.3,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2014,88.7,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2015,92.0,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2016,93.0,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2017,95.1,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2018,97.2,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2019,100.0,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2020,103.3,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2021,102.8,N09000009,Mid Ulster,TLN0B,Mid Ulster
Mid Ulster,ITL3,TLN0B,2022,110.4,N09000009,Mid Ulster,TLN0B,Mid Ulster
Causeway Coast and Glens,ITL3,TLN0C,1999,68.6,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2000,68.2,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2001,68.5,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2002,70.0,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2003,72.6,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2004,74.3,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2005,75.1,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2006,76.4,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2007,80.7,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2008,84.3,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2009,85.8,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2010,86.2,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2011,86.1,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2012,87.9,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2013,89.0,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2014,89.5,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2015,91.6,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2016,93.2,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2017,94.7,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2018,97.3,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2019,100.0,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2020,108.2,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2021,107.9,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Causeway Coast and Glens,ITL3,TLN0C,2022,113.4,N09000004,Causeway Coast and Glens,TLN0C,Causeway Coast and Glens
Antrim and Newtownabbey,ITL3,TLN0D,1999,69.1,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2000,69.3,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2001,70.6,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2002,72.8,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2003,75.1,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2004,76.7,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2005,78.3,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2006,79.5,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2007,82.6,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2008,86.4,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2009,88.2,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2010,87.8,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2011,87.7,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2012,88.7,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2013,90.0,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2014,90.9,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2015,93.2,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2016,94.5,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2017,95.7,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2018,97.3,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2019,100.0,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2020,115.0,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2021,108.2,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Antrim and Newtownabbey,ITL3,TLN0D,2022,113.5,N09000001,Antrim and Newtownabbey,TLN0D,Antrim and Newtownabbey
Lisburn and Castlereagh,ITL3,TLN0E,1999,64.7,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2000,65.5,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2001,66.8,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2002,69.3,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2003,72.1,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2004,74.0,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2005,75.8,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2006,77.8,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2007,81.7,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2008,85.0,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2009,86.7,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2010,86.4,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2011,86.5,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2012,88.7,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2013,90.2,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2014,91.1,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2015,92.5,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2016,94.0,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2017,95.2,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2018,97.5,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2019,100.0,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2020,110.4,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2021,107.0,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Lisburn and Castlereagh,ITL3,TLN0E,2022,111.7,N09000007,Lisburn and Castlereagh,TLN0E,Lisburn and Castlereagh
Mid and East Antrim,ITL3,TLN0F,1999,48.7,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2000,50.9,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2001,51.1,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2002,51.1,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2003,52.8,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2004,54.1,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2005,53.9,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2006,56.5,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2007,60.5,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2008,64.5,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2009,68.3,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2010,68.6,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2011,69.6,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2012,74.3,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2013,76.9,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2014,81.0,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2015,85.1,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2016,90.2,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2017,95.4,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2018,97.3,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2019,100.0,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2020,103.3,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2021,105.8,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Mid and East Antrim,ITL3,TLN0F,2022,113.0,N09000008,Mid and East Antrim,TLN0F,Mid and East Antrim
Fermanagh and Omagh,ITL3,TLN0G,1999,70.4,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2000,69.9,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2001,71.1,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2002,73.2,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2003,76.0,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2004,78.2,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2005,79.3,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2006,82.5,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2007,85.2,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
Fermanagh and Omagh,ITL3,TLN0G,2008,88.1,N09000006,Fermanagh and Omagh,TLN0G,Fermanagh and Omagh
